n,r,run,valid,path_length,computation_time
500,2,70,1,15.0244,0.0105393
500,2,71,1,14.8459,0.0104803
500,2,72,1,14.6115,0.0110237
500,2,73,1,14.9728,0.01444
500,2,74,1,14.6665,0.0103302
500,2,75,1,14.6092,0.0100423
500,2,76,1,15.0783,0.0106623
500,2,77,1,14.8348,0.0100403
500,2,78,1,14.8612,0.0100379
500,2,79,1,15.0364,0.010206
500,2,80,1,15.127,0.0100201
500,2,81,1,14.6591,0.0107629
500,2,82,1,14.6094,0.0114696
500,2,83,1,14.6784,0.0114867
500,2,84,1,14.8399,0.0106186
500,2,85,1,14.8081,0.0109389
500,2,86,1,14.4604,0.0103339
500,2,87,1,14.605,0.0102586
500,2,88,1,14.829,0.0108046
500,2,89,1,15.2421,0.0121244
500,2,90,1,15.0807,0.0104797
500,2,91,1,14.754,0.010038
500,2,92,1,14.7056,0.0109191
500,2,93,1,14.699,0.0105392
500,2,94,1,14.764,0.0106119
500,2,95,1,14.97,0.011116
500,2,96,1,14.4059,0.0136292
500,2,97,1,15.0269,0.0125397
500,2,98,1,14.5838,0.0104639
500,2,99,1,16.6025,0.0114094
500,2,100,1,15.2928,0.0101132
